1397.12 ; 1216 ; 0.35 ; 
1413.18 ; 1244 ; 0.35 ; 
1429.24 ; 1264 ; 0.35 ; 
1445.29 ; 1274 ; 0.36 ; 
1461.35 ; 1286 ; 0.36 ; 
1477.41 ; 1299 ; 0.36 ; 
1493.47 ; 1318 ; 0.37 ; 
1509.53 ; 1330 ; 0.37 ; 
1525.59 ; 1341 ; 0.38 ; 
1541.65 ; 1365 ; 0.38 ; 
1557.71 ; 1380 ; 0.38 ; 
1573.76 ; 1392 ; 0.39 ; 
1589.82 ; 1407 ; 0.39 ; 
1605.88 ; 1421 ; 0.40 ; 
1621.94 ; 1434 ; 0.40 ; 
1638.00 ; 1454 ; 0.40 ; 
1654.06 ; 1471 ; 0.41 ; 
1670.12 ; 1485 ; 0.41 ; 
1686.18 ; 1493 ; 0.42 ; 
1702.24 ; 1519 ; 0.42 ; 
1718.29 ; 1526 ; 0.42 ; 
1734.35 ; 1535 ; 0.43 ; 
1750.41 ; 1566 ; 0.43 ; 
1766.47 ; 1581 ; 0.44 ; 
1782.53 ; 1590 ; 0.44 ; 
1798.59 ; 1612 ; 0.44 ; 
1814.65 ; 1604 ; 0.45 ; 
1830.71 ; 1632 ; 0.45 ; 
1846.76 ; 1653 ; 0.45 ; 
1862.82 ; 1662 ; 0.46 ; 
1878.88 ; 1680 ; 0.46 ; 
1894.94 ; 1695 ; 0.47 ; 
1911.00 ; 1712 ; 0.47 ; 
1927.06 ; 1721 ; 0.47 ; 
1943.12 ; 1723 ; 0.48 ; 
1959.18 ; 1751 ; 0.48 ; 
1975.24 ; 1766 ; 0.49 ; 
1991.29 ; 1777 ; 0.49 ; 
2007.35 ; 1779 ; 0.49 ; 
2023.41 ; 1808 ; 0.50 ; 
2039.47 ; 1822 ; 0.50 ; 
2055.53 ; 1841 ; 0.51 ; 
2071.59 ; 1878 ; 0.51 ; 
2087.65 ; 1897 ; 0.51 ; 
2103.71 ; 1915 ; 0.52 ; 
2119.76 ; 1927 ; 0.52 ; 
2135.82 ; 1937 ; 0.53 ; 
2151.88 ; 1957 ; 0.53 ; 
2167.94 ; 1974 ; 0.53 ; 
2184.00 ; 1983 ; 0.54 ; 
2200.06 ; 1997 ; 0.54 ; 
2216.12 ; 2015 ; 0.55 ; 
2232.18 ; 2032 ; 0.55 ; 
2248.24 ; 2043 ; 0.55 ; 
2264.29 ; 2062 ; 0.56 ; 
2280.35 ; 2073 ; 0.56 ; 
2296.41 ; 2093 ; 0.56 ; 
2312.47 ; 2103 ; 0.57 ; 
2328.53 ; 2122 ; 0.57 ; 
2344.59 ; 2133 ; 0.58 ; 
2360.65 ; 2153 ; 0.58 ; 
2376.71 ; 2163 ; 0.58 ; 
2392.76 ; 2179 ; 0.59 ; 
2408.82 ; 2198 ; 0.59 ; 
2424.88 ; 2207 ; 0.60 ; 
2440.94 ; 2201 ; 0.60 ; 
2457.00 ; 2231 ; 0.60 ; 
2473.06 ; 2247 ; 0.61 ; 
2489.12 ; 2259 ; 0.61 ; 
2505.18 ; 2282 ; 0.62 ; 
2521.24 ; 2288 ; 0.62 ; 
2537.29 ; 2315 ; 0.62 ; 
2553.35 ; 2325 ; 0.63 ; 
2569.41 ; 2337 ; 0.63 ; 
